freq	dB(S(2,1))
5.62725772577354990E9	-1.48731213905678320E-5
5.62726772677365080E9	-1.48924295739175870E-5
5.62727772777375090E9	-1.49117356126422960E-5
5.62728772877384920E9	-1.49310394951699980E-5
5.62729772977394840E9	-1.49503412031784190E-5
5.62730773077404930E9	-1.49696407328102320E-5
5.62731773177414850E9	-1.49889380773151150E-5
5.62732773277424950E9	-1.50082332125848250E-5
5.62733773377434950E9	-1.50275261299403960E-5
5.62734773477445050E9	-1.50468168235958230E-5
5.62735773577455060E9	-1.50661052790861640E-5
5.62736773677465150E9	-1.50853914867681090E-5
5.62737773777475160E9	-1.51046754321767080E-5
5.62738773877484810E9	-1.51239571056686510E-5
5.62739773977495080E9	-1.51432364976006340E-5
5.62740774077505090E9	-1.51625135925433740E-5
5.62741774177515190E9	-1.51817883837465550E-5
5.62742774277525190E9	-1.52010608557808900E-5
5.62743774377535110E9	-1.52203309999674060E-5
5.62744774477545210E9	-1.52395988095557790E-5
5.62745774577555300E9	-1.52588642662237420E-5
5.62746774677565220E9	-1.52781273622566460E-5
5.62747774777575230E9	-1.52973880880111900E-5
5.62748774877585230E9	-1.53166464319153930E-5
5.62749774977595150E9	-1.53359023795043110E-5
5.62750775077605250E9	-1.53551559230632990E-5
5.62751775177615250E9	-1.53744070529490370E-5
5.62752775277625350E9	-1.53936557527679210E-5
5.62753775377635180E9	-1.54129020205912810E-5
5.62754775477645270E9	-1.54321458390611640E-5
5.62755775577655280E9	-1.54513872043202530E-5
5.62756775677665380E9	-1.54706260980462560E-5
5.62757775777675380E9	-1.54898625077028900E-5
5.62758775877685300E9	-1.55090964332901480E-5
5.62759775977695400E9	-1.55283278545570780E-5
5.62760776077705490E9	-1.55475567686106910E-5
5.62761776177715320E9	-1.55667831638790230E-5
5.62762776277725510E9	-1.55860070220397870E-5
5.62763776377735430E9	-1.56052283421286480E-5
5.62764776477745430E9	-1.56244471077519910E-5
5.62765776577755440E9	-1.56436633111951600E-5
5.62766776677765530E9	-1.56628769447435200E-5
5.62767776777775630E9	-1.56820879948964230E-5
5.62768776877785370E9	-1.57012964500819230E-5
5.62769776977795550E9	-1.57205023006566910E-5
5.62770777077805380E9	-1.57397055427634070E-5
5.62771777177815480E9	-1.57589061619371100E-5
5.62772777277825580E9	-1.57781041446771740E-5
5.62773777377835580E9	-1.57972994832689520E-5
5.62774777477845680E9	-1.58164921699977820E-5
5.62775777577855680E9	-1.58356821913630470E-5
5.62776777677865600E9	-1.58548695396500940E-5
5.62777777777875700E9	-1.58740542071442610E-5
5.62778777877885530E9	-1.58932361842022600E-5
5.62779777977895450E9	-1.59124154553947880E-5
5.62780778077905540E9	-1.59315920130071960E-5
5.62781778177915550E9	-1.59507658464318470E-5
5.62782778277925640E9	-1.59699369527757320E-5
5.62783778377935740E9	-1.59891053156452330E-5
5.62784778477945750E9	-1.60082709253970550E-5
5.62785778577955580E9	-1.60274337810668330E-5
5.62786778677965850E9	-1.60465938575819990E-5
5.62787778777975860E9	-1.60657511607285030E-5
5.62788778877985680E9	-1.60849056731484090E-5
5.62789778977995780E9	-1.61040573861627220E-5
5.62790779078005880E9	-1.61232062891638160E-5
5.62791779178015790E9	-1.61423523744370300E-5
5.62792779278025800E9	-1.61614956342677150E-5
5.62793779378035900E9	-1.61806360599768780E-5
5.62794779478045900E9	-1.61997736370995730E-5
5.62795779578056000E9	-1.62189083608141350E-5
5.62796779678065920E9	-1.62380402176199380E-5
5.62797779778076010E9	-1.62571692007666440E-5
5.62798779878085840E9	-1.62762953054325980E-5
5.62799779978095850E9	-1.62954185161885160E-5
5.62800780078105860E9	-1.63145388291770500E-5
5.62801780178115950E9	-1.63336562280045890E-5
5.62802780278125960E9	-1.63527707117067940E-5
5.62803780378135880E9	-1.63718822658186890E-5
5.62804780478145970E9	-1.63909908797326480E-5
5.62805780578156070E9	-1.64100965495913180E-5
5.62806780678165990E9	-1.64291992667157330E-5
5.62807780778175990E9	-1.64482990195339120E-5
5.62808780878186000E9	-1.64673957984025490E-5
5.62809780978196090E9	-1.64864895984999670E-5
5.62810781078206100E9	-1.65055804043968910E-5
5.62811781178216020E9	-1.65246682160932900E-5
5.62812781278226120E9	-1.65437530200885390E-5
5.62813781378236120E9	-1.65628348038463380E-5
5.62814781478246130E9	-1.65819135664023420E-5
5.62815781578256050E9	-1.66009892894342650E-5
5.62816781678266140E9	-1.66200619767994070E-5
5.62817781778276150E9	-1.66391316121041520E-5
5.62818781878286070E9	-1.66581981837765230E-5
5.62819781978296160E9	-1.66772616937451690E-5
5.62820782078306170E9	-1.66963221217591370E-5
5.62821782178316180E9	-1.67153794716757440E-5
5.62822782278326270E9	-1.67344337232440470E-5
5.62823782378336190E9	-1.67534848726066960E-5
5.62824782478346290E9	-1.67725329159063710E-5
5.62825782578356290E9	-1.67915778377137760E-5
5.62826782678366300E9	-1.68106196332072360E-5
5.62827782778376400E9	-1.68296582966007670E-5
5.62828782878386140E9	-1.68486938105364080E-5
5.62829782978396230E9	-1.68677261798357870E-5
5.62830783078406240E9	-1.68867553842479760E-5
5.62831783178416330E9	-1.69057814237729520E-5
5.62832783278426340E9	-1.69248042897317270E-5
5.62833783378436350E9	-1.69438239657306760E-5
5.62834783478446440E9	-1.69628404556271040E-5
5.62835783578456360E9	-1.69818537420630580E-5
5.62836783678466370E9	-1.70008638240741880E-5
5.62837783778476460E9	-1.70198706833382160E-5
5.62838783878486290E9	-1.70388743227481120E-5
5.62839783978496390E9	-1.70578747336248870E-5
5.62840784078506570E9	-1.70768718995749190E-5
5.62841784178516490E9	-1.70958658167408720E-5
5.62842784278526590E9	-1.71148564841583890E-5
5.62843784378536500E9	-1.71338438815765450E-5
5.62844784478546510E9	-1.71528280109239620E-5
5.62845784578556610E9	-1.71718088625573380E-5
5.62846784678566610E9	-1.71907864229760320E-5
5.62847784778576620E9	-1.72097606931443540E-5
5.62848784878586450E9	-1.72287316585973470E-5
5.62849784978596550E9	-1.72476993183706460E-5
5.62850785078606640E9	-1.72666636589636370E-5
5.62851785178616650E9	-1.72856246745903050E-5
5.62852785278626740E9	-1.73045823556073470E-5
5.62853785378636480E9	-1.73235367000860730E-5
5.62854785478646670E9	-1.73424876945258540E-5
5.62855785578656760E9	-1.73614353331406930E-5
5.62856785678666590E9	-1.73803796120732490E-5
5.62857785778676780E9	-1.73993205197515440E-5
5.62858785878686610E9	-1.74182580474965950E-5
5.62859785978696610E9	-1.74371921933797180E-5
5.62860786078706710E9	-1.74561229439002870E-5
5.62861786178716810E9	-1.74750502980939420E-5
5.62862786278726810E9	-1.74939742482460310E-5
5.62863786378736640E9	-1.75128947837489020E-5
5.62864786478746910E9	-1.75318118939949130E-5
5.62865786578756650E9	-1.75507255780197150E-5
5.62866786678766750E9	-1.75696358261799880E-5
5.62867786778776940E9	-1.75885426288324090E-5
5.62868786878786760E9	-1.76074459840483110E-5
5.62869786978796860E9	-1.76263458841130260E-5
5.62870787078806870E9	-1.76452423174545900E-5
5.62871787178816960E9	-1.76641352792513140E-5
5.62872787278826970E9	-1.76830247656458670E-5
5.62873787378836890E9	-1.77019107679592660E-5
5.62874787478846890E9	-1.77207932736551980E-5
5.62875787578856990E9	-1.77396722836979760E-5
5.62876787678867000E9	-1.77585477836226360E-5
5.62877787778876910E9	-1.77774197686075050E-5
5.62878787878886830E9	-1.77962882415455440E-5
5.62879787978896930E9	-1.78151531831501480E-5
5.62880788078906940E9	-1.78340145934212920E-5
5.62881788178917030E9	-1.78528724646443180E-5
5.62882788278927130E9	-1.78717267852472460E-5
5.62883788378936960E9	-1.78905775523370700E-5
5.62884788478947050E9	-1.79094247572347950E-5
5.62885788578957060E9	-1.79282683989760770E-5
5.62886788678967150E9	-1.79471084640602730E-5
5.62887788778977340E9	-1.79659449486300420E-5
5.62888788878987080E9	-1.79847778459350650E-5
5.62889788978997090E9	-1.80036071501893340E-5
5.62890789079007180E9	-1.80224328536781760E-5
5.62891789179017190E9	-1.80412549496512860E-5
5.62892789279027110E9	-1.80600734332869760E-5
5.62893789379037200E9	-1.80788882959062720E-5
5.62894789479047390E9	-1.80976995346161500E-5
5.62895789579057220E9	-1.81165071368803070E-5
5.62896789679067310E9	-1.81353110988413980E-5
5.62897789779077230E9	-1.81541114185707460E-5
5.62898789879087240E9	-1.81729080806390520E-5
5.62899789979097240E9	-1.81917010927609320E-5
5.62900790079107340E9	-1.82104904337211120E-5
5.62901790179117430E9	-1.82292761035195610E-5
5.62902790279127440E9	-1.82480580954059610E-5
5.62903790379137270E9	-1.82668364074516190E-5
5.62904790479147190E9	-1.82856110271202340E-5
5.62905790579157280E9	-1.83043819495901380E-5
5.62906790679167380E9	-1.83231491719683070E-5
5.62907790779177300E9	-1.83419126817184330E-5
5.62908790879187480E9	-1.83606724817334950E-5
5.62909790979197490E9	-1.83794285565841850E-5
5.62910791079207410E9	-1.83981809072348130E-5
5.62911791179217500E9	-1.84169295250063870E-5
5.62912791279227510E9	-1.84356744021842500E-5
5.62913791379237250E9	-1.84544155339467290E-5
5.62914791479247350E9	-1.84731529145078200E-5
5.62915791579257530E9	-1.84918865380815230E-5
5.62916791679267630E9	-1.85106163988818380E-5
5.62917791779277630E9	-1.85293424930514240E-5
5.62918791879287550E9	-1.85480648061253080E-5
5.62919791979297560E9	-1.85667833438894460E-5
5.62920792079307650E9	-1.85854980909145430E-5
5.62921792179317570E9	-1.86042090472005710E-5
5.62922792279327580E9	-1.86229162059971980E-5
5.62923792379337670E9	-1.86416195586254440E-5
5.62924792479347680E9	-1.86603191002636180E-5
5.62925792579357690E9	-1.86790148280187250E-5
5.62926792679367780E9	-1.86977067351404220E-5
5.62927792779377520E9	-1.87163948148783850E-5
5.62928792879387530E9	-1.87350790624109400E-5
5.62929792979397630E9	-1.87537594690590840E-5
5.62930793079407720E9	-1.87724360309654980E-5
5.62931793179417820E9	-1.87911087442728220E-5
5.62932793279427820E9	-1.88097776022307240E-5
5.62933793379437830E9	-1.88284426009818630E-5
5.62934793479447660E9	-1.88471037250969450E-5
5.62935793579457840E9	-1.88657609842192420E-5
5.62936793679467670E9	-1.88844143638837750E-5
5.62937793779477680E9	-1.89030638573402280E-5
5.62938793879487780E9	-1.89217094655528940E-5
5.62939793979497870E9	-1.89403511808071110E-5
5.62940794079507880E9	-1.89589889924952360E-5
5.62941794179517970E9	-1.89776229044745560E-5
5.62942794279527890E9	-1.89962528984227850E-5
5.62943794379537720E9	-1.90148789820545350E-5
5.62944794479547820E9	-1.90335011437978290E-5
5.62945794579557820E9	-1.90521193788309870E-5
5.62946794679567920E9	-1.90707336832966720E-5
5.62947794779577930E9	-1.90893440475515600E-5
5.62948794879587930E9	-1.91079504715956360E-5
5.62949794979598030E9	-1.91265529477142150E-5
5.62950795079608040E9	-1.91451514701213070E-5
5.62951795179617860E9	-1.91637460378525600E-5
5.62952795279628050E9	-1.91823366345143450E-5
5.62953795379637970E9	-1.92009232707142590E-5
5.62954795479648060E9	-1.92195059300586730E-5
5.62955795579657980E9	-1.92380846115832330E-5
5.62956795679668080E9	-1.92566593066089480E-5
5.62957795779677990E9	-1.92752300161001220E-5
5.62958795879688000E9	-1.92937967313777610E-5
5.62959795979698100E9	-1.93123594456915270E-5
5.62960796079708100E9	-1.93309181571127460E-5
5.62961796179718200E9	-1.93494728579267510E-5
5.62962796279728210E9	-1.93680235481335190E-5
5.62963796379738120E9	-1.93865702161610630E-5
5.62964796479748040E9	-1.94051128610450310E-5
5.62965796579758140E9	-1.94236514798924050E-5
5.62966796679768140E9	-1.94421860611312130E-5
5.62967796779778150E9	-1.94607166076544050E-5
5.62968796879788250E9	-1.94792431088543360E-5
5.62969796979798250E9	-1.94977655599093370E-5
5.62970797079808350E9	-1.95162839588907120E-5
5.62971797179818450E9	-1.95347982990481280E-5
5.62972797279828450E9	-1.95533085784529210E-5
5.62973797379838190E9	-1.95718147903547250E-5
5.62974797479848200E9	-1.95903169299318920E-5
5.62975797579858120E9	-1.96088149904340800E-5
5.62976797679868210E9	-1.96273089699326000E-5
5.62977797779878310E9	-1.96457988664987650E-5
5.62978797879888320E9	-1.96642846656676080E-5
5.62979797979898320E9	-1.96827663732250910E-5
5.62980798079908420E9	-1.97012439785635430E-5
5.62981798179918340E9	-1.97197174836116100E-5
5.62982798279928340E9	-1.97381868729399890E-5
5.62983798379938350E9	-1.97566521504059620E-5
5.62984798479948450E9	-1.97751133102235380E-5
5.62985798579958450E9	-1.97935703446780530E-5
5.62986798679968550E9	-1.98120232518408110E-5
5.62987798779978550E9	-1.98304720268901450E-5
5.62988798879988380E9	-1.98489166659687080E-5
5.62989798979998390E9	-1.98673571671478210E-5
5.62990799080008400E9	-1.98857935140338340E-5
5.62991799180018490E9	-1.99042257191630330E-5
5.62992799280028500E9	-1.99226537642131070E-5
5.62993799380038600E9	-1.99410776520770190E-5
5.62994799480048690E9	-1.99594973779331180E-5
5.62995799580058700E9	-1.99779129331023820E-5
5.62996799680068620E9	-1.99963243185491240E-5
5.62997799780078710E9	-2.00147315294516750E-5
5.62998799880088540E9	-2.00331345571310320E-5
5.62999799980098640E9	-2.00515333996585190E-5
5.63000800080108640E9	-2.00699280541411130E-5
5.63001800180118740E9	-2.00883185167214640E-5
5.63002800280128750E9	-2.01067047787205900E-5
5.63003800380138490E9	-2.01250868382098070E-5
5.63004800480148580E9	-2.01434646961533970E-5
5.63005800580158590E9	-2.01618383419437300E-5
5.63006800680168680E9	-2.01802077736521080E-5
5.63007800780178690E9	-2.01985729835638630E-5
5.63008800880188790E9	-2.02169339707146460E-5
5.63009800980198880E9	-2.02352907370330960E-5
5.63010801080208890E9	-2.02536432670898890E-5
5.63011801180218900E9	-2.02719915637780090E-5
5.63012801280228990E9	-2.02903356193827870E-5
5.63013801380238640E9	-2.03086754387258320E-5
5.63014801480248740E9	-2.03270110044491940E-5
5.63015801580258750E9	-2.03453423194458340E-5
5.63016801680268930E9	-2.03636693788940800E-5
5.63017801780278940E9	-2.03819921837582200E-5
5.63018801880288940E9	-2.04003107224662860E-5
5.63019801980299040E9	-2.04186249959825750E-5
5.63020802080308960E9	-2.04369349946637560E-5
5.63021802180318960E9	-2.04552407262244480E-5
5.63022802280328880E9	-2.04735421694493700E-5
5.63023802380338890E9	-2.04918393378391130E-5
5.63024802480348980E9	-2.05101322159643610E-5
5.63025802580358990E9	-2.05284208038251050E-5
5.63026802680368910E9	-2.05467051014213100E-5
5.63027802780379010E9	-2.05649850991096410E-5
5.63028802880388830E9	-2.05832607930327650E-5
5.63029802980398930E9	-2.06015321851193130E-5
5.63030803080409110E9	-2.06197992647616200E-5
5.63031803180419210E9	-2.06380620338883340E-5
5.63032803280429130E9	-2.06563204867134420E-5
5.63033803380439050E9	-2.06745746164866120E-5
5.63034803480449140E9	-2.06928244251364650E-5
5.63035803580459060E9	-2.07110699030196880E-5
5.63036803680469160E9	-2.07293110491719190E-5
5.63037803780479160E9	-2.07475478664861200E-5
5.63038803880489080E9	-2.07657803395329840E-5
5.63039803980499180E9	-2.07840084740984650E-5
5.63040804080509180E9	-2.08022322595749200E-5
5.63041804180519190E9	-2.08204516959623030E-5
5.63042804280529290E9	-2.08386667813319360E-5
5.63043804380539200E9	-2.08568775098978150E-5
5.63044804480549210E9	-2.08750838749095990E-5
5.63045804580559220E9	-2.08932858850462290E-5
5.63046804680569310E9	-2.09114835190924220E-5
5.63047804780579320E9	-2.09296767886201170E-5
5.63048804880589240E9	-2.09478656830216490E-5
5.63049804980599330E9	-2.09660501965110150E-5
5.63050805080609250E9	-2.09842303310168440E-5
5.63051805180619350E9	-2.10024060826817930E-5
5.63052805280629260E9	-2.10205774437911950E-5
5.63053805380639180E9	-2.10387444153093560E-5
5.63054805480649280E9	-2.10569069943432470E-5
5.63055805580659370E9	-2.10750651751068840E-5
5.63056805680669380E9	-2.10932189518142320E-5
5.63057805780679480E9	-2.11113683283226060E-5
5.63058805880689480E9	-2.11295132920956740E-5
5.63059805980699400E9	-2.11476538469907460E-5
5.63060806080709410E9	-2.11657899881861280E-5
5.63061806180719500E9	-2.11839217127888090E-5
5.63062806280729510E9	-2.12020490130841210E-5
5.63063806380739430E9	-2.12201718910007030E-5
5.63064806480749520E9	-2.12382903407525530E-5
5.63065806580759530E9	-2.12564043594466320E-5
5.63066806680769540E9	-2.12745139490115910E-5
5.63067806780779460E9	-2.12926190969111050E-5
5.63068806880789550E9	-2.13107198079667980E-5
5.63069806980799650E9	-2.13288160754283360E-5
5.63070807080809570E9	-2.13469078935097080E-5
5.63071807180819660E9	-2.13649952593178980E-5
5.63072807280829760E9	-2.13830781805675190E-5
5.63073807380839500E9	-2.14011566437579240E-5
5.63074807480849590E9	-2.14192306440674370E-5
5.63075807580859600E9	-2.14373001843890250E-5
5.63076807680869700E9	-2.14553652627939860E-5
5.63077807780879700E9	-2.14734258744606570E-5
5.63078807880889710E9	-2.14914820078170440E-5
5.63079807980899800E9	-2.15095336744350750E-5
5.63080808080909630E9	-2.15275808588854560E-5
5.63081808180919730E9	-2.15456235621324720E-5
5.63082808280929650E9	-2.15636617889977610E-5
5.63083808380939650E9	-2.15816955279093260E-5
5.63084808480949840E9	-2.15997247759741610E-5
5.63085808580959760E9	-2.16177495351208780E-5
5.63086808680969850E9	-2.16357697976348320E-5
5.63087808780979950E9	-2.16537855596586630E-5
5.63088808880989870E9	-2.16717968269783250E-5
5.63089808980999700E9	-2.16898035880218340E-5
5.63090809081009700E9	-2.17078058437534870E-5
5.63091809181019980E9	-2.17258035874229450E-5
5.63092809281029980E9	-2.17437968248161710E-5
5.63093809381039810E9	-2.17617855443611670E-5
5.63094809481049910E9	-2.17797697460579130E-5
5.63095809581060000E9	-2.17977494299063720E-5
5.63096809681070010E9	-2.18157245891562020E-5
5.63097809781080110E9	-2.18336952228430680E-5
5.63098809881090020E9	-2.18516613271096110E-5
5.63099809981100030E9	-2.18696229048487820E-5
5.63100810081109950E9	-2.18875799435242780E-5
5.63101810181120040E9	-2.19055324498863780E-5
5.63102810281130140E9	-2.19234804123630900E-5
5.63103810381139970E9	-2.19414238338473670E-5
5.63104810481149980E9	-2.19593627153035250E-5
5.63105810581160070E9	-2.19772970441952520E-5
5.63106810681170170E9	-2.19952268243798250E-5
5.63107810781180170E9	-2.20131520529642270E-5
5.63108810881190180E9	-2.20310727260911190E-5
5.63109810981200100E9	-2.20489888427961440E-5
5.63110811081210190E9	-2.20669003963289520E-5
5.63111811181220200E9	-2.20848073905468520E-5
5.63112811281230120E9	-2.21027098186994840E-5
5.63113811381240130E9	-2.21206076759651940E-5
5.63114811481250220E9	-2.21385009623439320E-5
5.63115811581260230E9	-2.21563896797643430E-5
5.63116811681270320E9	-2.21742738185830970E-5
5.63117811781280330E9	-2.21921533807288230E-5
5.63118811881290250E9	-2.22100283633085120E-5
5.63119811981300260E9	-2.22278987605361290E-5
5.63120812081310350E9	-2.22457645743403410E-5
5.63121812181320270E9	-2.22636258008637800E-5
5.63122812281330280E9	-2.22814824314274550E-5
5.63123812381340190E9	-2.22993344766389610E-5
5.63124812481350290E9	-2.23171819191403390E-5
5.63125812581360390E9	-2.23350247724321790E-5
5.63126812681370390E9	-2.23528630181921660E-5
5.63127812781380400E9	-2.23706966650992630E-5
5.63128812881390320E9	-2.23885257073674500E-5
5.63129812981400410E9	-2.24063501440323830E-5
5.63130813081410330E9	-2.24241699683437060E-5
5.63131813181420430E9	-2.24419851831943880E-5
5.63132813281430520E9	-2.24597957827984200E-5
5.63133813381440440E9	-2.24776017681201080E-5
5.63134813481450450E9	-2.24954031333734330E-5
5.63135813581460540E9	-2.25131998785583760E-5
5.63136813681470460E9	-2.25309919998175980E-5
5.63137813781480470E9	-2.25487794981153740E-5
5.63138813881490470E9	-2.25665623657370600E-5
5.63139813981500390E9	-2.25843406026826220E-5
5.63140814081510490E9	-2.26021142108806790E-5
5.63141814181520490E9	-2.26198831826165800E-5
5.63142814281530590E9	-2.26376475198189420E-5
5.63143814381540600E9	-2.26554072186304230E-5
5.63144814481550600E9	-2.26731622751936750E-5
5.63145814581560700E9	-2.26909126875800160E-5
5.63146814681570800E9	-2.27086584596467220E-5
5.63147814781580710E9	-2.27263995750001690E-5
5.63148814881590540E9	-2.27441360548555770E-5
5.63149814981600640E9	-2.27618678741403450E-5
5.63150815081610730E9	-2.27795950396047560E-5
5.63151815181620560E9	-2.27973175522131080E-5
5.63152815281630750E9	-2.28150354052150610E-5
5.63153815381640670E9	-2.28327486015035850E-5
5.63154815481650670E9	-2.28504571381856450E-5
5.63155815581660770E9	-2.28681610056179260E-5
5.63156815681670770E9	-2.28858602047647250E-5
5.63157815781680870E9	-2.29035547433406570E-5
5.63158815881690610E9	-2.29212446088094040E-5
5.63159815981700800E9	-2.29389298069569090E-5
5.63160816081710890E9	-2.29566103252468560E-5
5.63161816181720990E9	-2.29742861685008750E-5
5.63162816281730900E9	-2.29919573357546000E-5
5.63163816381740820E9	-2.30096238250793440E-5
5.63164816481750920E9	-2.30272856277961060E-5
5.63165816581761010E9	-2.30449427525838280E-5
5.63166816681770930E9	-2.30625951897991890E-5
5.63167816781780940E9	-2.30802429413708140E-5
5.63168816881791030E9	-2.30978860005483580E-5
5.63169816981801040E9	-2.31155243711891200E-5
5.63170817081811050E9	-2.31331580455784320E-5
5.63171817181820880E9	-2.31507870266092610E-5
5.63172817281831060E9	-2.31684113142815610E-5
5.63173817381840980E9	-2.31860308999163500E-5
5.63174817481850990E9	-2.32036457844779200E-5
5.63175817581861080E9	-2.32212559698949050E-5
5.63176817681871180E9	-2.32388614484526410E-5
5.63177817781881100E9	-2.32564622230440850E-5
5.63178817881891010E9	-2.32740582917405360E-5
5.63179817981901020E9	-2.32916496468273460E-5
5.63180818081911120E9	-2.33092362950547920E-5
5.63181818181921030E9	-2.33268182287081950E-5
5.63182818281931040E9	-2.33443954448945410E-5
5.63183818381941140E9	-2.33619679484354540E-5
5.63184818481951230E9	-2.33795357354735870E-5
5.63185818581961240E9	-2.33970987992585930E-5
5.63186818681971160E9	-2.34146571436477700E-5
5.63187818781981250E9	-2.34322107609264490E-5
5.63188818881991080E9	-2.34497596578449090E-5
5.63189818982001180E9	-2.34673038305458000E-5
5.63190819082011180E9	-2.34848432674571320E-5
5.63191819182021280E9	-2.35023779811151860E-5
5.63192819282031290E9	-2.35199079589836120E-5
5.63193819382041290E9	-2.35374332097413720E-5
5.63194819482051390E9	-2.35549537198878060E-5
5.63195819582061310E9	-2.35724694961731980E-5
5.63196819682071310E9	-2.35899805357045400E-5
5.63197819782081410E9	-2.36074868317314880E-5
5.63198819882091330E9	-2.36249883900399740E-5
5.63199819982101340E9	-2.36424852077370100E-5
5.63200820082111340E9	-2.36599772780722260E-5
5.63201820182121260E9	-2.36774646020099590E-5
5.63202820282131360E9	-2.36949471824431380E-5
5.63203820382141360E9	-2.37124250135857740E-5
5.63204820482151370E9	-2.37298980906161730E-5
5.63205820582161460E9	-2.37473664164273050E-5
5.63206820682171560E9	-2.37648299948764660E-5
5.63207820782181480E9	-2.37822888134273300E-5
5.63208820882191400E9	-2.37997428749728580E-5
5.63209820982201400E9	-2.38171921824060150E-5
5.63210821082211410E9	-2.38346367289764590E-5
5.63211821182221510E9	-2.38520765137198290E-5
5.63212821282231510E9	-2.38695115395290940E-5
5.63213821382241610E9	-2.38869417996539070E-5
5.63214821482251530E9	-2.39043672940942460E-5
5.63215821582261530E9	-2.39217880276717270E-5
5.63216821682271540E9	-2.39392039878500280E-5
5.63217821782281640E9	-2.39566151794507890E-5
5.63218821882291550E9	-2.39740215986166390E-5
5.63219821982301470E9	-2.39914232559551800E-5
5.63220822082311660E9	-2.40088201341084590E-5
5.63221822182321750E9	-2.40262122350050960E-5
5.63222822282331760E9	-2.40435995596093880E-5
5.63223822382341590E9	-2.40609821117786500E-5
5.63224822482351680E9	-2.40783598837981790E-5
5.63225822582361600E9	-2.40957328718106470E-5
5.63226822682371700E9	-2.41131010844949990E-5
5.63227822782381700E9	-2.41304645131722230E-5
5.63228822882391800E9	-2.41478231559136350E-5
5.63229822982401630E9	-2.41651770175408580E-5
5.63230823082411810E9	-2.41825260913035530E-5
5.63231823182421730E9	-2.41998703733443630E-5
5.63232823282431830E9	-2.42172098733065730E-5
5.63233823382441750E9	-2.42345445757608680E-5
5.63234823482451750E9	-2.42518744932435040E-5
5.63235823582461850E9	-2.42691996170754810E-5
5.63236823682471940E9	-2.42865199424351410E-5
5.63237823782481950E9	-2.43038354780013990E-5
5.63238823882491780E9	-2.43211462160595900E-5
5.63239823982501790E9	-2.43384521614313520E-5
5.63240824082511880E9	-2.43557533025446870E-5
5.63241824182521890E9	-2.43730496451855360E-5
5.63242824282531980E9	-2.43903411874252280E-5
5.63243824382542080E9	-2.44076279282993890E-5
5.63244824482552090E9	-2.44249098668436690E-5
5.63245824582562180E9	-2.44421870020937120E-5
5.63246824682572100E9	-2.44594593244061720E-5
5.63247824782582110E9	-2.44767268472816650E-5
5.63248824882591850E9	-2.44939895601125060E-5
5.63249824982601940E9	-2.45112474696489980E-5
5.63250825082611950E9	-2.45285005604618120E-5
5.63251825182622050E9	-2.45457488489445460E-5
5.63252825282632050E9	-2.45629923206322200E-5
5.63253825382641970E9	-2.45802309803464470E-5
5.63254825482652150E9	-2.45974648251942170E-5
5.63255825582661900E9	-2.46146938551754910E-5
5.63256825682671990E9	-2.46319180693259070E-5
5.63257825782682180E9	-2.46491374666811240E-5
5.63258825882692090E9	-2.46663520453124450E-5
5.63259825982702190E9	-2.46835618042555010E-5
5.63260826082712200E9	-2.47007667492962480E-5
5.63261826182722200E9	-2.47179668621124060E-5
5.63262826282732300E9	-2.47351621590975320E-5
5.63263826382742130E9	-2.47523526373586170E-5
5.63264826482752130E9	-2.47695382853236620E-5
5.63265826582762230E9	-2.47867191087786410E-5
5.63266826682772330E9	-2.48038951077235040E-5
5.63267826782782330E9	-2.48210662802295710E-5
5.63268826882792250E9	-2.48382326224394890E-5
5.63269826982802350E9	-2.48553941353175610E-5
5.63270827082812260E9	-2.48725508227210930E-5
5.63271827182822270E9	-2.48897026740423930E-5
5.63272827282832370E9	-2.49068496960317720E-5
5.63273827382842370E9	-2.49239918886891810E-5
5.63274827482852380E9	-2.49411292452643000E-5
5.63275827582862480E9	-2.49582617667214150E-5
5.63276827682872390E9	-2.49753894520961770E-5
5.63277827782882580E9	-2.49925123052458660E-5
5.63278827882892320E9	-2.50096303203844880E-5
5.63279827982902330E9	-2.50267434965476760E-5
5.63280828082912420E9	-2.50438518346997260E-5
5.63281828182922520E9	-2.50609553358049550E-5
5.63282828282932520E9	-2.50780539892556750E-5
5.63283828382942440E9	-2.50951478114455060E-5
5.63284828482952630E9	-2.51122367850164530E-5
5.63285828582962540E9	-2.51293209157544690E-5
5.63286828682972550E9	-2.51464002094455100E-5
5.63287828782982470E9	-2.51634746525889330E-5
5.63288828882992480E9	-2.51805442528993420E-5
5.63289828983002570E9	-2.51976090103767050E-5
5.63290829083012580E9	-2.52146689163420310E-5
5.63291829183022670E9	-2.52317239775455970E-5
5.63292829283032680E9	-2.52487741939873800E-5
5.63293829383042600E9	-2.52658195540953830E-5
5.63294829483052520E9	-2.52828600704058590E-5
5.63295829583062610E9	-2.52998957361684960E-5
5.63296829683072620E9	-2.53169265455972600E-5
5.63297829783082630E9	-2.53339525083354470E-5
5.63298829883092720E9	-2.53509736176326950E-5
5.63299829983102820E9	-2.53679898783106330E-5
5.63300830083112740E9	-2.53850012759042840E-5
5.63301830183122740E9	-2.54020078248785720E-5
5.63302830283132750E9	-2.54190095175188140E-5
5.63303830383142670E9	-2.54360063567179930E-5
5.63304830483152760E9	-2.54529983357257540E-5
5.63305830583162770E9	-2.54699854622567120E-5
5.63306830683172870E9	-2.54869677266675470E-5
