D:\data\Sietse\Toy_modelV1_1_0_Fixed_Port_Zoom1.son DE_EMBEDDED PPC_Dim_will_be_squared=51.0 read_gap=8.0 read_line=20.0 read_gap2=7.5 O_coupler=12.0 Box_w=250.0
FREQUENCY (GHz) DB[S21]
5.076,-0.000198657
5.0761,-0.000198672
5.0762,-0.000198687
5.0763,-0.000198702
5.0764,-0.000198717
5.0765,-0.000198732
5.0766,-0.000198747
5.0767,-0.000198762
5.0768,-0.000198777
5.0769,-0.000198792
5.077,-0.000198807
5.0771,-0.000198822
5.0772,-0.000198837
5.0773,-0.000198852
5.0774,-0.000198867
5.0775,-0.000198882
5.0776,-0.000198897
5.0777,-0.000198912
5.0778,-0.000198927
5.0779,-0.000198942
5.078,-0.000198957
5.0781,-0.000198972
5.0782,-0.000198987
5.0783,-0.000199002
5.0784,-0.000199018
5.0785,-0.000199033
5.0786,-0.000199048
5.0787,-0.000199063
5.0788,-0.000199078
5.0789,-0.000199093
5.079,-0.000199108
5.0791,-0.000199123
5.0792,-0.000199138
5.0793,-0.000199154
5.0794,-0.000199169
5.0795,-0.000199184
5.0796,-0.000199199
5.0797,-0.000199214
5.0798,-0.000199229
5.0799,-0.000199244
5.08,-0.00019926
5.0801,-0.000199275
5.0802,-0.00019929
5.0803,-0.000199305
5.0804,-0.00019932
5.0805,-0.000199336
5.0806,-0.000199351
5.0807,-0.000199366
5.0808,-0.000199381
5.0809,-0.000199396
5.081,-0.000199412
5.0811,-0.000199427
5.0812,-0.000199442
5.0813,-0.000199457
5.0814,-0.000199472
5.0815,-0.000199488
5.0816,-0.000199503
5.0817,-0.000199518
5.0818,-0.000199533
5.0819,-0.000199549
5.082,-0.000199564
5.0821,-0.000199579
5.0822,-0.000199595
5.0823,-0.00019961
5.0824,-0.000199625
5.0825,-0.00019964
5.0826,-0.000199656
5.0827,-0.000199671
5.0828,-0.000199686
5.0829,-0.000199702
5.083,-0.000199717
5.0831,-0.000199732
5.0832,-0.000199748
5.0833,-0.000199763
5.0834,-0.000199778
5.0835,-0.000199794
5.0836,-0.000199809
5.0837,-0.000199824
5.0838,-0.00019984
5.0839,-0.000199855
5.084,-0.00019987
5.0841,-0.000199886
5.0842,-0.000199901
5.0843,-0.000199917
5.0844,-0.000199932
5.0845,-0.000199947
5.0846,-0.000199963
5.0847,-0.000199978
5.0848,-0.000199994
5.0849,-0.000200009
5.085,-0.000200024
5.0851,-0.00020004
5.0852,-0.000200055
5.0853,-0.000200071
5.0854,-0.000200086
5.0855,-0.000200102
5.0856,-0.000200117
5.0857,-0.000200132
5.0858,-0.000200148
5.0859,-0.000200163
5.086,-0.000200179
5.0861,-0.000200194
5.0862,-0.00020021
5.0863,-0.000200225
5.0864,-0.000200241
5.0865,-0.000200256
5.0866,-0.000200272
5.0867,-0.000200287
5.0868,-0.000200303
5.0869,-0.000200318
5.087,-0.000200334
5.0871,-0.000200349
5.0872,-0.000200365
5.0873,-0.00020038
5.0874,-0.000200396
5.0875,-0.000200411
5.0876,-0.000200427
5.0877,-0.000200443
5.0878,-0.000200458
5.0879,-0.000200474
5.088,-0.000200489
5.0881,-0.000200505
5.0882,-0.00020052
5.0883,-0.000200536
5.0884,-0.000200552
5.0885,-0.000200567
5.0886,-0.000200583
5.0887,-0.000200598
5.0888,-0.000200614
5.0889,-0.00020063
5.089,-0.000200645
5.0891,-0.000200661
5.0892,-0.000200677
5.0893,-0.000200692
5.0894,-0.000200708
5.0895,-0.000200724
5.0896,-0.000200739
5.0897,-0.000200755
5.0898,-0.000200771
5.0899,-0.000200786
5.09,-0.000200802
5.0901,-0.000200818
5.0902,-0.000200833
5.0903,-0.000200849
5.0904,-0.000200865
5.0905,-0.00020088
5.0906,-0.000200896
5.0907,-0.000200912
5.0908,-0.000200928
5.0909,-0.000200943
5.091,-0.000200959
5.0911,-0.000200975
5.0912,-0.00020099
5.0913,-0.000201006
5.0914,-0.000201022
5.0915,-0.000201038
5.0916,-0.000201054
5.0917,-0.000201069
5.0918,-0.000201085
5.0919,-0.000201101
5.092,-0.000201117
5.0921,-0.000201132
5.0922,-0.000201148
5.0923,-0.000201164
5.0924,-0.00020118
5.0925,-0.000201196
5.0926,-0.000201211
5.0927,-0.000201227
5.0928,-0.000201243
5.0929,-0.000201259
5.093,-0.000201275
5.0931,-0.000201291
5.0932,-0.000201307
5.0933,-0.000201322
5.0934,-0.000201338
5.0935,-0.000201354
5.0936,-0.00020137
5.0937,-0.000201386
5.0938,-0.000201402
5.0939,-0.000201418
5.094,-0.000201434
5.0941,-0.000201449
5.0942,-0.000201465
5.0943,-0.000201481
5.0944,-0.000201497
5.0945,-0.000201513
5.0946,-0.000201529
5.0947,-0.000201545
5.0948,-0.000201561
5.0949,-0.000201577
5.095,-0.000201593
5.0951,-0.000201609
5.0952,-0.000201625
5.0953,-0.000201641
5.0954,-0.000201657
5.0955,-0.000201673
5.0956,-0.000201689
5.0957,-0.000201705
5.0958,-0.000201721
5.0959,-0.000201737
5.096,-0.000201753
5.0961,-0.000201769
5.0962,-0.000201785
5.0963,-0.000201801
5.0964,-0.000201817
5.0965,-0.000201833
5.0966,-0.000201849
5.0967,-0.000201865
5.0968,-0.000201881
5.0969,-0.000201897
5.097,-0.000201913
5.0971,-0.000201929
5.0972,-0.000201945
5.0973,-0.000201961
5.0974,-0.000201977
5.0975,-0.000201994
5.0976,-0.00020201
5.0977,-0.000202026
5.0978,-0.000202042
5.0979,-0.000202058
5.098,-0.000202074
5.0981,-0.00020209
5.0982,-0.000202106
5.0983,-0.000202123
5.0984,-0.000202139
5.0985,-0.000202155
5.0986,-0.000202171
5.0987,-0.000202187
5.0988,-0.000202203
5.0989,-0.000202219
5.099,-0.000202236
5.0991,-0.000202252
5.0992,-0.000202268
5.0993,-0.000202284
5.0994,-0.0002023
5.0995,-0.000202317
5.0996,-0.000202333
5.0997,-0.000202349
5.0998,-0.000202365
5.0999,-0.000202382
5.1,-0.000202398
5.1001,-0.000202414
5.1002,-0.00020243
5.1003,-0.000202447
5.1004,-0.000202463
5.1005,-0.000202479
5.1006,-0.000202495
5.1007,-0.000202512
5.1008,-0.000202528
5.1009,-0.000202544
5.101,-0.000202561
5.1011,-0.000202577
5.1012,-0.000202593
5.1013,-0.000202609
5.1014,-0.000202626
5.1015,-0.000202642
5.1016,-0.000202658
5.1017,-0.000202675
5.1018,-0.000202691
5.1019,-0.000202708
5.102,-0.000202724
5.1021,-0.00020274
5.1022,-0.000202757
5.1023,-0.000202773
5.1024,-0.000202789
5.1025,-0.000202806
5.1026,-0.000202822
5.1027,-0.000202839
5.1028,-0.000202855
5.1029,-0.000202871
5.103,-0.000202888
5.1031,-0.000202904
