 Sonnet Data File
 From: sonnet Version : 17.56
 From Emgraph Data: 
 Data File Written: 10/28/2021 11:22:07
File Marker Date: 10/27/2021 16:23:57
PPC_Dim_will_be_squared = 51.0
read_gap = 8.0
read_line = 20.0
read_gap2 = 7.5
O_coupler = 12.0
Box_w = 250.0
R 50.00000
Frequency (GHz),DB[S11],ANG[S11],DB[S12],ANG[S12],DB[S21],ANG[S21],DB[S22],ANG[S22]
5.004900000000000,-43.61421362335,-94.77540872657,-1.890135592e-4,-4.494462571024,-1.890135592e-4,-4.494462571024,-43.61421298477,-94.21362159906
5.005000000000000,-43.61395423794,-94.77550925352,-1.890259409e-4,-4.494556082251,-1.890259409e-4,-4.494556082251,-43.61395359852,-94.21371026405
5.005100000000001,-43.61369481652,-94.77560978306,-1.890383255e-4,-4.494649595394,-1.890383255e-4,-4.494649595394,-43.61369417626,-94.21379893128
5.005200000000000,-43.61343535907,-94.77571031518,-1.890507128e-4,-4.494743110454,-1.890507128e-4,-4.494743110454,-43.61343471797,-94.21388760075
5.005300000000000,-43.61317586557,-94.77581084989,-1.890631029e-4,-4.494836627434,-1.890631029e-4,-4.494836627434,-43.61317522363,-94.21397627246
5.005400000000001,-43.61291633597,-94.77591138717,-1.890754957e-4,-4.494930146334,-1.890754957e-4,-4.494930146334,-43.61291569319,-94.21406494640
5.005500000000001,-43.61265677026,-94.77601192704,-1.890878914e-4,-4.495023667155,-1.890878914e-4,-4.495023667155,-43.61265612665,-94.21415362259
5.005600000000000,-43.61239716841,-94.77611246950,-1.891002899e-4,-4.495117189900,-1.891002899e-4,-4.495117189900,-43.61239652397,-94.21424230102
5.005700000000000,-43.61213753040,-94.77621301456,-1.891126912e-4,-4.495210714568,-1.891126912e-4,-4.495210714568,-43.61213688512,-94.21433098169
5.005800000000001,-43.61187785620,-94.77631356221,-1.891250953e-4,-4.495304241163,-1.891250953e-4,-4.495304241163,-43.61187721008,-94.21441966461
5.005900000000000,-43.61161814577,-94.77641411244,-1.891375022e-4,-4.495397769684,-1.891375022e-4,-4.495397769684,-43.61161749881,-94.21450834977
5.006000000000000,-43.61135839908,-94.77651466528,-1.891499119e-4,-4.495491300134,-1.891499119e-4,-4.495491300134,-43.61135775130,-94.21459703719
5.006100000000000,-43.61109861612,-94.77661522071,-1.891623244e-4,-4.495584832514,-1.891623244e-4,-4.495584832514,-43.61109796749,-94.21468572685
5.006200000000001,-43.61083879685,-94.77671577874,-1.891747397e-4,-4.495678366825,-1.891747397e-4,-4.495678366825,-43.61083814739,-94.21477441876
5.006300000000000,-43.61057894124,-94.77681633937,-1.891871578e-4,-4.495771903068,-1.891871578e-4,-4.495771903068,-43.61057829096,-94.21486311293
5.006400000000000,-43.61031904928,-94.77691690260,-1.891995788e-4,-4.495865441245,-1.891995788e-4,-4.495865441245,-43.61031839816,-94.21495180936
5.006500000000000,-43.61005912093,-94.77701746844,-1.892120025e-4,-4.495958981357,-1.892120025e-4,-4.495958981357,-43.61005846898,-94.21504050804
5.006600000000001,-43.60979915616,-94.77711803688,-1.892244291e-4,-4.496052523406,-1.892244291e-4,-4.496052523406,-43.60979850338,-94.21512920898
5.006700000000000,-43.60953915495,-94.77721860794,-1.892368585e-4,-4.496146067393,-1.892368585e-4,-4.496146067393,-43.60953850133,-94.21521791217
5.006800000000000,-43.60927911727,-94.77731918160,-1.892492907e-4,-4.496239613318,-1.892492907e-4,-4.496239613318,-43.60927846282,-94.21530661763
5.006900000000000,-43.60901904307,-94.77741975788,-1.892617257e-4,-4.496333161185,-1.892617257e-4,-4.496333161185,-43.60901838780,-94.21539532536
5.007000000000001,-43.60875893236,-94.77752033676,-1.892741636e-4,-4.496426710994,-1.892741636e-4,-4.496426710994,-43.60875827626,-94.21548403534
5.007100000000000,-43.60849878509,-94.77762091826,-1.892866043e-4,-4.496520262746,-1.892866043e-4,-4.496520262746,-43.60849812815,-94.21557274759
5.007200000000000,-43.60823860123,-94.77772150239,-1.892990478e-4,-4.496613816443,-1.892990478e-4,-4.496613816443,-43.60823794347,-94.21566146211
5.007300000000001,-43.60797838076,-94.77782208912,-1.893114941e-4,-4.496707372085,-1.893114941e-4,-4.496707372085,-43.60797772218,-94.21575017890
5.007400000000001,-43.60771812366,-94.77792267848,-1.893239433e-4,-4.496800929676,-1.893239433e-4,-4.496800929676,-43.60771746424,-94.21583889796
5.007500000000000,-43.60745782988,-94.77802327046,-1.893363953e-4,-4.496894489215,-1.893363953e-4,-4.496894489215,-43.60745716964,-94.21592761929
5.007600000000000,-43.60719749941,-94.77812386506,-1.893488502e-4,-4.496988050704,-1.893488502e-4,-4.496988050704,-43.60719683834,-94.21601634290
5.007700000000001,-43.60693713221,-94.77822446230,-1.893613078e-4,-4.497081614145,-1.893613078e-4,-4.497081614145,-43.60693647032,-94.21610506878
5.007800000000000,-43.60667672826,-94.77832506216,-1.893737684e-4,-4.497175179540,-1.893737684e-4,-4.497175179540,-43.60667606555,-94.21619379693
5.007900000000000,-43.60641628754,-94.77842566465,-1.893862317e-4,-4.497268746888,-1.893862317e-4,-4.497268746888,-43.60641562400,-94.21628252737
5.008000000000000,-43.60615581000,-94.77852626977,-1.893986979e-4,-4.497362316192,-1.893986979e-4,-4.497362316192,-43.60615514564,-94.21637126009
5.008100000000001,-43.60589529562,-94.77862687753,-1.894111670e-4,-4.497455887453,-1.894111670e-4,-4.497455887453,-43.60589463043,-94.21645999509
5.008200000000000,-43.60563474439,-94.77872748792,-1.894236389e-4,-4.497549460673,-1.894236389e-4,-4.497549460673,-43.60563407838,-94.21654873237
5.008300000000000,-43.60537415626,-94.77882810094,-1.894361137e-4,-4.497643035852,-1.894361137e-4,-4.497643035852,-43.60537348943,-94.21663747194
5.008400000000000,-43.60511353121,-94.77892871661,-1.894485913e-4,-4.497736612993,-1.894485913e-4,-4.497736612993,-43.60511286355,-94.21672621379
5.008500000000001,-43.60485286920,-94.77902933491,-1.894610717e-4,-4.497830192097,-1.894610717e-4,-4.497830192097,-43.60485220073,-94.21681495793
5.008600000000000,-43.60459217022,-94.77912995587,-1.894735550e-4,-4.497923773165,-1.894735550e-4,-4.497923773165,-43.60459150092,-94.21690370437
5.008700000000000,-43.60433143424,-94.77923057946,-1.894860412e-4,-4.498017356197,-1.894860412e-4,-4.498017356197,-43.60433076412,-94.21699245309
5.008800000000000,-43.60407066122,-94.77933120570,-1.894985302e-4,-4.498110941198,-1.894985302e-4,-4.498110941198,-43.60406999028,-94.21708120410
5.008900000000001,-43.60380985113,-94.77943183459,-1.895110221e-4,-4.498204528165,-1.895110221e-4,-4.498204528165,-43.60380917938,-94.21716995742
5.009000000000000,-43.60354900396,-94.77953246613,-1.895235169e-4,-4.498298117103,-1.895235169e-4,-4.498298117103,-43.60354833139,-94.21725871302
5.009100000000000,-43.60328811967,-94.77963310031,-1.895360145e-4,-4.498391708012,-1.895360145e-4,-4.498391708012,-43.60328744627,-94.21734747093
5.009200000000000,-43.60302719823,-94.77973373715,-1.895485150e-4,-4.498485300893,-1.895485150e-4,-4.498485300893,-43.60302652402,-94.21743623113
5.009300000000001,-43.60276623960,-94.77983437666,-1.895610184e-4,-4.498578895748,-1.895610184e-4,-4.498578895748,-43.60276556458,-94.21752499364
5.009400000000000,-43.60250524378,-94.77993501881,-1.895735246e-4,-4.498672492578,-1.895735246e-4,-4.498672492578,-43.60250456794,-94.21761375845
5.009500000000000,-43.60224421072,-94.78003566363,-1.895860337e-4,-4.498766091385,-1.895860337e-4,-4.498766091385,-43.60224353407,-94.21770252556
5.009600000000001,-43.60198314040,-94.78013631110,-1.895985457e-4,-4.498859692169,-1.895985457e-4,-4.498859692169,-43.60198246293,-94.21779129498
5.009700000000000,-43.60172203278,-94.78023696124,-1.896110606e-4,-4.498953294934,-1.896110606e-4,-4.498953294934,-43.60172135450,-94.21788006671
5.009800000000000,-43.60146088786,-94.78033761404,-1.896235783e-4,-4.499046899678,-1.896235783e-4,-4.499046899678,-43.60146020876,-94.21796884074
5.009900000000000,-43.60119970558,-94.78043826951,-1.896360989e-4,-4.499140506406,-1.896360989e-4,-4.499140506406,-43.60119902567,-94.21805761708
5.010000000000001,-43.60093848594,-94.78053892765,-1.896486224e-4,-4.499234115116,-1.896486224e-4,-4.499234115116,-43.60093780521,-94.21814639574
5.010100000000000,-43.60067722887,-94.78063958846,-1.896611488e-4,-4.499327725812,-1.896611488e-4,-4.499327725812,-43.60067654734,-94.21823517671
5.010200000000000,-43.60041593438,-94.78074025194,-1.896736781e-4,-4.499421338494,-1.896736781e-4,-4.499421338494,-43.60041525203,-94.21832396000
5.010300000000000,-43.60015460242,-94.78084091809,-1.896862103e-4,-4.499514953164,-1.896862103e-4,-4.499514953164,-43.60015391926,-94.21841274561
5.010400000000001,-43.59989323297,-94.78094158691,-1.896987453e-4,-4.499608569823,-1.896987453e-4,-4.499608569823,-43.59989254900,-94.21850153353
5.010500000000000,-43.59963182601,-94.78104225843,-1.897112833e-4,-4.499702188473,-1.897112833e-4,-4.499702188473,-43.59963114123,-94.21859032377
5.010600000000000,-43.59937038149,-94.78114293261,-1.897238241e-4,-4.499795809115,-1.897238241e-4,-4.499795809115,-43.59936969590,-94.21867911634
5.010700000000000,-43.59910889940,-94.78124360948,-1.897363678e-4,-4.499889431751,-1.897363678e-4,-4.499889431751,-43.59910821299,-94.21876791123
5.010800000000001,-43.59884737969,-94.78134428903,-1.897489145e-4,-4.499983056381,-1.897489145e-4,-4.499983056381,-43.59884669248,-94.21885670845
5.010900000000000,-43.59858582236,-94.78144497126,-1.897614640e-4,-4.500076683008,-1.897614640e-4,-4.500076683008,-43.59858513433,-94.21894550800
5.011000000000000,-43.59832422736,-94.78154565619,-1.897740165e-4,-4.500170311632,-1.897740165e-4,-4.500170311632,-43.59832353853,-94.21903430987
5.011100000000000,-43.59806259466,-94.78164634380,-1.897865718e-4,-4.500263942256,-1.897865718e-4,-4.500263942256,-43.59806190502,-94.21912311407
5.011200000000001,-43.59780092424,-94.78174703410,-1.897991301e-4,-4.500357574879,-1.897991301e-4,-4.500357574879,-43.59780023380,-94.21921192060
5.011300000000000,-43.59753921607,-94.78184772710,-1.898116913e-4,-4.500451209506,-1.898116913e-4,-4.500451209506,-43.59753852482,-94.21930072947
5.011400000000000,-43.59727747012,-94.78194842278,-1.898242553e-4,-4.500544846135,-1.898242553e-4,-4.500544846135,-43.59727677807,-94.21938954067
5.011500000000001,-43.59701568636,-94.78204912117,-1.898368223e-4,-4.500638484770,-1.898368223e-4,-4.500638484770,-43.59701499351,-94.21947835421
5.011600000000000,-43.59675386477,-94.78214982226,-1.898493923e-4,-4.500732125410,-1.898493923e-4,-4.500732125410,-43.59675317111,-94.21956717009
5.011700000000000,-43.59649200530,-94.78225052605,-1.898619651e-4,-4.500825768059,-1.898619651e-4,-4.500825768059,-43.59649131083,-94.21965598832
5.011800000000000,-43.59623010794,-94.78235123253,-1.898745408e-4,-4.500919412716,-1.898745408e-4,-4.500919412716,-43.59622941267,-94.21974480887
5.011900000000001,-43.59596817265,-94.78245194172,-1.898871195e-4,-4.501013059385,-1.898871195e-4,-4.501013059385,-43.59596747657,-94.21983363178
5.012000000000000,-43.59570619941,-94.78255265362,-1.898997011e-4,-4.501106708065,-1.898997011e-4,-4.501106708065,-43.59570550253,-94.21992245703
5.012100000000000,-43.59544418818,-94.78265336822,-1.899122856e-4,-4.501200358758,-1.899122856e-4,-4.501200358758,-43.59544349051,-94.22001128463
5.012200000000000,-43.59518213893,-94.78275408553,-1.899248730e-4,-4.501294011467,-1.899248730e-4,-4.501294011467,-43.59518144045,-94.22010011457
5.012300000000001,-43.59492005165,-94.78285480555,-1.899374634e-4,-4.501387666192,-1.899374634e-4,-4.501387666192,-43.59491935237,-94.22018894687
5.012400000000000,-43.59465792629,-94.78295552830,-1.899500567e-4,-4.501481322934,-1.899500567e-4,-4.501481322934,-43.59465722621,-94.22027778151
5.012500000000000,-43.59439576283,-94.78305625375,-1.899626530e-4,-4.501574981696,-1.899626530e-4,-4.501574981696,-43.59439506195,-94.22036661851
5.012600000000000,-43.59413356124,-94.78315698192,-1.899752521e-4,-4.501668642478,-1.899752521e-4,-4.501668642478,-43.59413285956,-94.22045545787
5.012700000000001,-43.59387132149,-94.78325771281,-1.899878543e-4,-4.501762305283,-1.899878543e-4,-4.501762305283,-43.59387061901,-94.22054429958
5.012800000000000,-43.59360904355,-94.78335844642,-1.900004593e-4,-4.501855970111,-1.900004593e-4,-4.501855970111,-43.59360834027,-94.22063314366
5.012900000000000,-43.59334672739,-94.78345918276,-1.900130673e-4,-4.501949636964,-1.900130673e-4,-4.501949636964,-43.59334602331,-94.22072199009
5.013000000000000,-43.59308437298,-94.78355992181,-1.900256782e-4,-4.502043305843,-1.900256782e-4,-4.502043305843,-43.59308366810,-94.22081083888
5.013100000000001,-43.59282198029,-94.78366066360,-1.900382921e-4,-4.502136976750,-1.900382921e-4,-4.502136976750,-43.59282127462,-94.22089969004
5.013200000000000,-43.59255954930,-94.78376140811,-1.900509090e-4,-4.502230649687,-1.900509090e-4,-4.502230649687,-43.59255884284,-94.22098854356
5.013300000000000,-43.59229707997,-94.78386215536,-1.900635288e-4,-4.502324324654,-1.900635288e-4,-4.502324324654,-43.59229637270,-94.22107739945
5.013400000000001,-43.59203457227,-94.78396290533,-1.900761515e-4,-4.502418001654,-1.900761515e-4,-4.502418001654,-43.59203386421,-94.22116625771
5.013500000000001,-43.59177202617,-94.78406365804,-1.900887772e-4,-4.502511680687,-1.900887772e-4,-4.502511680687,-43.59177131732,-94.22125511834
5.013600000000000,-43.59150944165,-94.78416441349,-1.901014058e-4,-4.502605361755,-1.901014058e-4,-4.502605361755,-43.59150873201,-94.22134398133
5.013700000000000,-43.59124681868,-94.78426517167,-1.901140374e-4,-4.502699044860,-1.901140374e-4,-4.502699044860,-43.59124610824,-94.22143284670
5.013800000000001,-43.59098415722,-94.78436593260,-1.901266720e-4,-4.502792730003,-1.901266720e-4,-4.502792730003,-43.59098344598,-94.22152171446
5.013900000000000,-43.59072145724,-94.78446669626,-1.901393095e-4,-4.502886417185,-1.901393095e-4,-4.502886417185,-43.59072074521,-94.22161058458
5.014000000000000,-43.59045871872,-94.78456746268,-1.901519500e-4,-4.502980106409,-1.901519500e-4,-4.502980106409,-43.59045800590,-94.22169945709
5.014100000000000,-43.59019594162,-94.78466823183,-1.901645935e-4,-4.503073797675,-1.901645935e-4,-4.503073797675,-43.59019522801,-94.22178833197
5.014200000000001,-43.58993312592,-94.78476900374,-1.901772399e-4,-4.503167490984,-1.901772399e-4,-4.503167490984,-43.58993241152,-94.22187720924
5.014300000000000,-43.58967027158,-94.78486977840,-1.901898893e-4,-4.503261186339,-1.901898893e-4,-4.503261186339,-43.58966955639,-94.22196608889
5.014400000000000,-43.58940737858,-94.78497055580,-1.902025417e-4,-4.503354883741,-1.902025417e-4,-4.503354883741,-43.58940666260,-94.22205497092
5.014500000000000,-43.58914444690,-94.78507133595,-1.902151970e-4,-4.503448583191,-1.902151970e-4,-4.503448583191,-43.58914373012,-94.22214385534
5.014600000000001,-43.58888147647,-94.78517211887,-1.902278553e-4,-4.503542284691,-1.902278553e-4,-4.503542284691,-43.58888075891,-94.22223274215
5.014700000000000,-43.58861846730,-94.78527290455,-1.902405166e-4,-4.503635988242,-1.902405166e-4,-4.503635988242,-43.58861774895,-94.22232163135
5.014800000000000,-43.58835541935,-94.78537369298,-1.902531809e-4,-4.503729693846,-1.902531809e-4,-4.503729693846,-43.58835470021,-94.22241052295
5.014900000000000,-43.58809233258,-94.78547448417,-1.902658482e-4,-4.503823401504,-1.902658482e-4,-4.503823401504,-43.58809161265,-94.22249941694
5.015000000000001,-43.58782920696,-94.78557527813,-1.902785184e-4,-4.503917111217,-1.902785184e-4,-4.503917111217,-43.58782848625,-94.22258831332
5.015100000000000,-43.58756604248,-94.78567607485,-1.902911917e-4,-4.504010822988,-1.902911917e-4,-4.504010822988,-43.58756532099,-94.22267721210
5.015200000000000,-43.58730283909,-94.78577687434,-1.903038679e-4,-4.504104536817,-1.903038679e-4,-4.504104536817,-43.58730211681,-94.22276611328
5.015300000000000,-43.58703959677,-94.78587767660,-1.903165471e-4,-4.504198252706,-1.903165471e-4,-4.504198252706,-43.58703887370,-94.22285501686
5.015400000000001,-43.58677631548,-94.78597848163,-1.903292293e-4,-4.504291970657,-1.903292293e-4,-4.504291970657,-43.58677559163,-94.22294392284
5.015500000000000,-43.58651299520,-94.78607928943,-1.903419145e-4,-4.504385690671,-1.903419145e-4,-4.504385690671,-43.58651227056,-94.22303283123
5.015600000000000,-43.58624963589,-94.78618010001,-1.903546027e-4,-4.504479412750,-1.903546027e-4,-4.504479412750,-43.58624891046,-94.22312174202
5.015700000000001,-43.58598623754,-94.78628091336,-1.903672939e-4,-4.504573136894,-1.903672939e-4,-4.504573136894,-43.58598551133,-94.22321065522
5.015800000000000,-43.58572280008,-94.78638172949,-1.903799881e-4,-4.504666863106,-1.903799881e-4,-4.504666863106,-43.58572207310,-94.22329957084
5.015900000000000,-43.58545932352,-94.78648254841,-1.903926853e-4,-4.504760591387,-1.903926853e-4,-4.504760591387,-43.58545859575,-94.22338848885
5.016000000000000,-43.58519580782,-94.78658337011,-1.904053856e-4,-4.504854321738,-1.904053856e-4,-4.504854321738,-43.58519507926,-94.22347740928
5.016100000000001,-43.58493225293,-94.78668419459,-1.904180888e-4,-4.504948054162,-1.904180888e-4,-4.504948054162,-43.58493152359,-94.22356633213
5.016200000000000,-43.58466865884,-94.78678502186,-1.904307950e-4,-4.505041788658,-1.904307950e-4,-4.505041788658,-43.58466792872,-94.22365525739
5.016300000000000,-43.58440502552,-94.78688585191,-1.904435043e-4,-4.505135525230,-1.904435043e-4,-4.505135525230,-43.58440429462,-94.22374418508
5.016400000000000,-43.58414135293,-94.78698668476,-1.904562165e-4,-4.505229263878,-1.904562165e-4,-4.505229263878,-43.58414062125,-94.22383311518
5.016500000000001,-43.58387764104,-94.78708752040,-1.904689318e-4,-4.505323004604,-1.904689318e-4,-4.505323004604,-43.58387690859,-94.22392204770
5.016600000000000,-43.58361388982,-94.78718835884,-1.904816501e-4,-4.505416747410,-1.904816501e-4,-4.505416747410,-43.58361315659,-94.22401098264
5.016700000000000,-43.58335009925,-94.78728920006,-1.904943714e-4,-4.505510492296,-1.904943714e-4,-4.505510492296,-43.58334936523,-94.22409992002
5.016800000000000,-43.58308626928,-94.78739004409,-1.905070958e-4,-4.505604239265,-1.905070958e-4,-4.505604239265,-43.58308553448,-94.22418885981
5.016900000000001,-43.58282239990,-94.78749089092,-1.905198231e-4,-4.505697988317,-1.905198231e-4,-4.505697988317,-43.58282166433,-94.22427780203
5.017000000000000,-43.58255849106,-94.78759174056,-1.905325535e-4,-4.505791739456,-1.905325535e-4,-4.505791739456,-43.58255775472,-94.22436674669
5.017100000000000,-43.58229454274,-94.78769259300,-1.905452869e-4,-4.505885492681,-1.905452869e-4,-4.505885492681,-43.58229380562,-94.22445569378
5.017200000000000,-43.58203055492,-94.78779344824,-1.905580234e-4,-4.505979247994,-1.905580234e-4,-4.505979247994,-43.58202981702,-94.22454464330
5.017300000000001,-43.58176652755,-94.78789430630,-1.905707629e-4,-4.506073005398,-1.905707629e-4,-4.506073005398,-43.58176578887,-94.22463359525
5.017400000000000,-43.58150246061,-94.78799516716,-1.905835054e-4,-4.506166764893,-1.905835054e-4,-4.506166764893,-43.58150172117,-94.22472254965
5.017500000000000,-43.58123835407,-94.78809603083,-1.905962510e-4,-4.506260526481,-1.905962510e-4,-4.506260526481,-43.58123761385,-94.22481150648
5.017600000000001,-43.58097420789,-94.78819689732,-1.906089996e-4,-4.506354290163,-1.906089996e-4,-4.506354290163,-43.58097346689,-94.22490046575
5.017700000000000,-43.58071002205,-94.78829776663,-1.906217512e-4,-4.506448055942,-1.906217512e-4,-4.506448055942,-43.58070928027,-94.22498942747
5.017800000000000,-43.58044579651,-94.78839863875,-1.906345059e-4,-4.506541823818,-1.906345059e-4,-4.506541823818,-43.58044505396,-94.22507839162
5.017900000000000,-43.58018153124,-94.78849951370,-1.906472636e-4,-4.506635593792,-1.906472636e-4,-4.506635593792,-43.58018078792,-94.22516735822
5.018000000000001,-43.57991722622,-94.78860039147,-1.906600244e-4,-4.506729365868,-1.906600244e-4,-4.506729365868,-43.57991648213,-94.22525632727
5.018100000000000,-43.57965288140,-94.78870127206,-1.906727883e-4,-4.506823140045,-1.906727883e-4,-4.506823140045,-43.57965213655,-94.22534529877
5.018200000000000,-43.57938849678,-94.78880215548,-1.906855551e-4,-4.506916916326,-1.906855551e-4,-4.506916916326,-43.57938775115,-94.22543427272
5.018300000000000,-43.57912407230,-94.78890304173,-1.906983251e-4,-4.507010694712,-1.906983251e-4,-4.507010694712,-43.57912332590,-94.22552324913
5.018400000000001,-43.57885960793,-94.78900393080,-1.907110981e-4,-4.507104475205,-1.907110981e-4,-4.507104475205,-43.57885886076,-94.22561222798
5.018500000000000,-43.57859510366,-94.78910482272,-1.907238741e-4,-4.507198257806,-1.907238741e-4,-4.507198257806,-43.57859435572,-94.22570120929
5.018600000000000,-43.57833055944,-94.78920571746,-1.907366533e-4,-4.507292042517,-1.907366533e-4,-4.507292042517,-43.57832981073,-94.22579019307
5.018700000000000,-43.57806597525,-94.78930661504,-1.907494355e-4,-4.507385829339,-1.907494355e-4,-4.507385829339,-43.57806522577,-94.22587917930
5.018800000000001,-43.57780135105,-94.78940751546,-1.907622207e-4,-4.507479618273,-1.907622207e-4,-4.507479618273,-43.57780060081,-94.22596816799
5.018900000000000,-43.57753668682,-94.78950841872,-1.907750090e-4,-4.507573409322,-1.907750090e-4,-4.507573409322,-43.57753593581,-94.22605715914
5.019000000000000,-43.57727198251,-94.78960932482,-1.907878004e-4,-4.507667202487,-1.907878004e-4,-4.507667202487,-43.57727123073,-94.22614615277
5.019100000000000,-43.57700723811,-94.78971023377,-1.908005949e-4,-4.507760997769,-1.908005949e-4,-4.507760997769,-43.57700648556,-94.22623514886
5.019200000000001,-43.57674245358,-94.78981114557,-1.908133924e-4,-4.507854795170,-1.908133924e-4,-4.507854795170,-43.57674170027,-94.22632414741
5.019300000000000,-43.57647762889,-94.78991206021,-1.908261930e-4,-4.507948594691,-1.908261930e-4,-4.507948594691,-43.57647687481,-94.22641314844
5.019400000000000,-43.57621276400,-94.79001297770,-1.908389967e-4,-4.508042396334,-1.908389967e-4,-4.508042396334,-43.57621200916,-94.22650215194
5.019500000000001,-43.57594785889,-94.79011389804,-1.908518035e-4,-4.508136200101,-1.908518035e-4,-4.508136200101,-43.57594710329,-94.22659115791
5.019600000000001,-43.57568291352,-94.79021482124,-1.908646133e-4,-4.508230005993,-1.908646133e-4,-4.508230005993,-43.57568215716,-94.22668016636
5.019700000000000,-43.57541792787,-94.79031574729,-1.908774263e-4,-4.508323814011,-1.908774263e-4,-4.508323814011,-43.57541717074,-94.22676917728
5.019800000000000,-43.57515290191,-94.79041667622,-1.908902423e-4,-4.508417624157,-1.908902423e-4,-4.508417624157,-43.57515214401,-94.22685819069
5.019900000000001,-43.57488783558,-94.79051760800,-1.909030614e-4,-4.508511436434,-1.909030614e-4,-4.508511436434,-43.57488707692,-94.22694720658
5.020000000000000,-43.57462272888,-94.79061854263,-1.909158836e-4,-4.508605250841,-1.909158836e-4,-4.508605250841,-43.57462196946,-94.22703622494
5.020100000000000,-43.57435758177,-94.79071948014,-1.909287089e-4,-4.508699067381,-1.909287089e-4,-4.508699067381,-43.57435682159,-94.22712524580
5.020200000000000,-43.57409239421,-94.79082042051,-1.909415373e-4,-4.508792886055,-1.909415373e-4,-4.508792886055,-43.57409163327,-94.22721426914
5.020300000000001,-43.57382716617,-94.79092136375,-1.909543688e-4,-4.508886706866,-1.909543688e-4,-4.508886706866,-43.57382640447,-94.22730329496
5.020400000000000,-43.57356189764,-94.79102230987,-1.909672034e-4,-4.508980529813,-1.909672034e-4,-4.508980529813,-43.57356113517,-94.22739232328
5.020500000000000,-43.57329658856,-94.79112325885,-1.909800411e-4,-4.509074354900,-1.909800411e-4,-4.509074354900,-43.57329582533,-94.22748135409
5.020600000000000,-43.57303123891,-94.79122421071,-1.909928820e-4,-4.509168182127,-1.909928820e-4,-4.509168182127,-43.57303047493,-94.22757038739
5.020700000000001,-43.57276584866,-94.79132516544,-1.910057259e-4,-4.509262011496,-1.910057259e-4,-4.509262011496,-43.57276508392,-94.22765942319
5.020800000000000,-43.57250041777,-94.79142612306,-1.910185729e-4,-4.509355843009,-1.910185729e-4,-4.509355843009,-43.57249965227,-94.22774846149
5.020900000000000,-43.57223494621,-94.79152708355,-1.910314230e-4,-4.509449676667,-1.910314230e-4,-4.509449676667,-43.57223417996,-94.22783750228
5.021000000000000,-43.57196943397,-94.79162804693,-1.910442763e-4,-4.509543512472,-1.910442763e-4,-4.509543512472,-43.57196866696,-94.22792654558
5.021100000000001,-43.57170388099,-94.79172901320,-1.910571327e-4,-4.509637350425,-1.910571327e-4,-4.509637350425,-43.57170311322,-94.22801559137
5.021200000000000,-43.57143828725,-94.79182998235,-1.910699921e-4,-4.509731190528,-1.910699921e-4,-4.509731190528,-43.57143751872,-94.22810463967
5.021300000000000,-43.57117265271,-94.79193095440,-1.910828548e-4,-4.509825032782,-1.910828548e-4,-4.509825032782,-43.57117188344,-94.22819369048
5.021400000000001,-43.57090697736,-94.79203192933,-1.910957205e-4,-4.509918877190,-1.910957205e-4,-4.509918877190,-43.57090620733,-94.22828274380
5.021500000000001,-43.57064126114,-94.79213290716,-1.911085893e-4,-4.510012723752,-1.911085893e-4,-4.510012723752,-43.57064049035,-94.22837179963
5.021600000000000,-43.57037550404,-94.79223388788,-1.911214613e-4,-4.510106572470,-1.911214613e-4,-4.510106572470,-43.57037473250,-94.22846085796
5.021700000000000,-43.57010970602,-94.79233487151,-1.911343364e-4,-4.510200423346,-1.911343364e-4,-4.510200423346,-43.57010893373,-94.22854991881
5.021800000000001,-43.56984386704,-94.79243585803,-1.911472147e-4,-4.510294276382,-1.911472147e-4,-4.510294276382,-43.56984309399,-94.22863898218
5.021900000000000,-43.56957798708,-94.79253684745,-1.911600961e-4,-4.510388131578,-1.911600961e-4,-4.510388131578,-43.56957721328,-94.22872804806
5.022000000000000,-43.56931206611,-94.79263783978,-1.911729806e-4,-4.510481988937,-1.911729806e-4,-4.510481988937,-43.56931129156,-94.22881711646
5.022100000000000,-43.56904610409,-94.79273883501,-1.911858682e-4,-4.510575848460,-1.911858682e-4,-4.510575848460,-43.56904532878,-94.22890618739
5.022200000000001,-43.56878010098,-94.79283983316,-1.911987590e-4,-4.510669710148,-1.911987590e-4,-4.510669710148,-43.56877932493,-94.22899526083
5.022300000000000,-43.56851405675,-94.79294083421,-1.912116529e-4,-4.510763574004,-1.912116529e-4,-4.510763574004,-43.56851327995,-94.22908433680
5.022400000000000,-43.56824797140,-94.79304183817,-1.912245500e-4,-4.510857440028,-1.912245500e-4,-4.510857440028,-43.56824719384,-94.22917341530
5.022500000000000,-43.56798184485,-94.79314284505,-1.912374503e-4,-4.510951308223,-1.912374503e-4,-4.510951308223,-43.56798106655,-94.22926249632
5.022600000000001,-43.56771567710,-94.79324385485,-1.912503536e-4,-4.511045178590,-1.912503536e-4,-4.511045178590,-43.56771489805,-94.22935157987
5.022700000000000,-43.56744946811,-94.79334486756,-1.912632602e-4,-4.511139051130,-1.912632602e-4,-4.511139051130,-43.56744868831,-94.22944066595
5.022800000000000,-43.56718321784,-94.79344588320,-1.912761698e-4,-4.511232925846,-1.912761698e-4,-4.511232925846,-43.56718243729,-94.22952975458
5.022900000000000,-43.56691692626,-94.79354690175,-1.912890827e-4,-4.511326802738,-1.912890827e-4,-4.511326802738,-43.56691614497,-94.22961884573
